classification,longitude,latitude
A,-122.3942132,37.79405957
A,-122.3950633,37.79334504
A,-122.3945553,37.79293926
A,-122.4540499,37.7896826
A,-122.4539911,37.7893887
A,-122.4151076,37.75190151
A,-122.415055,37.75136729
A,-122.4123917,37.78714149
A,-122.4124554,37.78745226
A,-122.4848056,37.78894537
A,-122.485,37.78893747
A,-122.4365583,37.777377
A,-122.4366214,37.77768977
A,-122.4026537,37.80061508
A,-122.4027155,37.80092676
A,-122.4630129,37.73818423
A,-122.4627376,37.73844426
A,-122.470453,37.7342293
A,-122.4704143,37.7337134
A,-122.4687735,37.7311908
A,-122.4689535,37.73055479
A,-122.4637618,37.74607189
A,-122.4639635,37.74623593
A,-122.469569,37.73274011
A,-122.4695909,37.73230713
A,-122.4658418,37.73655377
A,-122.4655882,37.7364233
A,-122.4651186,37.73342651
A,-122.4653818,37.73328671
A,-122.4676753,37.73487261
A,-122.4673991,37.73488347
A,-122.4245312,37.77333226
A,-122.4250626,37.7732644
A,-122.4484031,37.76262548
A,-122.4488436,37.76257042
A,-122.4572978,37.74078204
A,-122.4571399,37.74059923
A,-122.4381446,37.80500231
A,-122.4381598,37.8050787
A,-122.4409543,37.80469413
A,-122.4086256,37.78943095
A,-122.4086684,37.78964006
A,-122.4025397,37.78902948
A,-122.4089411,37.78821908
A,-122.4094929,37.78814875
A,-122.4395034,37.80060468
A,-122.4395448,37.80080885
A,-122.4019597,37.79197182
A,-122.4020723,37.79195743
A,-122.4067837,37.79136103
A,-122.3987043,37.71252834
A,-122.3988784,37.71206676
A,-122.4369159,37.793063
A,-122.437463,37.79299306
A,-122.4234216,37.77395064
A,-122.4577842,37.78216396
A,-122.4037912,37.7972784
A,-122.4039187,37.79726243
A,-122.463427,37.75024369
A,-122.4635641,37.75030893
A,-122.4216837,37.78421295
A,-122.4222085,37.78414641
A,-122.4240544,37.77418648
A,-122.4241188,37.77450524
A,-122.4245168,37.77602001
A,-122.4248284,37.77775469
A,-122.4248601,37.77791136
A,-122.4680621,37.72906593
A,-122.4706765,37.73051207
A,-122.4712422,37.73075853
A,-122.4642942,37.72608249
A,-122.4644262,37.72613123
A,-122.429715,37.77410793
A,-122.4302638,37.7740383
A,-122.397451,37.71087929
A,-122.3975703,37.71056293
A,-122.4167948,37.78530259
A,-122.417342,37.78523301
A,-122.4407138,37.79378514
A,-122.4407633,37.7940303
A,-122.4332178,37.76559074
A,-122.4331922,37.76532374
A,-122.4321397,37.75435561
A,-122.432114,37.75408749
A,-122.4003148,37.78730016
A,-122.4001388,37.78715359
A,-122.4041033,37.79947918
A,-122.4041657,37.79978987
A,-122.470582,37.72213627
A,-122.4703906,37.72265524
A,-122.4648402,37.73254926
A,-122.4652539,37.73284242
A,-122.4681141,37.7330792
A,-122.4684007,37.73308738
A,-122.4707103,37.73325448
A,-122.4710146,37.73326456
A,-122.4644472,37.74487624
A,-122.4642982,37.74465845
A,-122.3994928,37.78823474
A,-122.3996393,37.78811907
A,-122.4113685,37.77800407
A,-122.390603,37.76207296
A,-122.3934618,37.79299566
A,-122.3937546,37.79276457
A,-122.4708356,37.72688861
A,-122.4705595,37.72700469
A,-122.4098807,37.78723876
A,-122.4098995,37.78733215
A,-122.4610782,37.747785
A,-122.4614047,37.74752722
A,-122.4612549,37.74904651
A,-122.4605683,37.74900766
A,-122.4648082,37.74438602
A,-122.4654673,37.74433136
A,-122.4373477,37.80097699
A,-122.4374079,37.80127402
A,-122.4433709,37.77746883
A,-122.4434329,37.77777709
A,-122.4712529,37.72445439
A,-122.4712136,37.72519257
A,-122.418322,37.80219703
A,-122.4186502,37.80215678
A,-122.4233341,37.77635291
A,-122.4237976,37.77629383
A,-122.4516776,37.78611902
A,-122.4516598,37.78603818
A,-122.4206985,37.76067697
A,-122.4263347,37.77405819
A,-122.4268872,37.77398792
A,-122.4139162,37.7821699
A,-122.4139789,37.78248027
A,-122.4152353,37.78869479
A,-122.4152975,37.78900543
A,-122.4276,37.77198531
A,-122.428148,37.7719156
A,-122.4180147,37.78579102
A,-122.4180453,37.78594413
A,-122.4505848,37.78922355
A,-122.4505264,37.78893342
A,-122.4256254,37.77335182
A,-122.4256568,37.7735071
A,-122.4260906,37.77567823
A,-122.4261229,37.77583577
A,-122.4285752,37.78795559
A,-122.4286376,37.78826443
A,-122.404727,37.7941615
A,-122.4047556,37.79430538
A,-122.4054284,37.79769789
A,-122.40546,37.79785493
A,-122.413051,37.77205437
A,-122.4126946,37.77177002
A,-122.4569012,37.78528164
A,-122.4568512,37.78460335
A,-122.4778421,37.71861482
A,-122.4779635,37.71864829
A,-122.4133811,37.78785614
A,-122.4074013,37.78310775
A,-122.4076302,37.7829273
A,-122.4082202,37.79991221
A,-122.4082834,37.80022671
A,-122.4465662,37.79093673
A,-122.4470278,37.79087797
A,-122.4580801,37.78947043
A,-122.4587602,37.78938377
A,-122.3937022,37.78138546
A,-122.3936045,37.78130746
A,-122.4062545,37.79606858
A,-122.4062964,37.7960634
A,-122.4161222,37.78475409
A,-122.4161849,37.78506313
A,-122.3997236,37.78560582
A,-122.4121123,37.77580767
A,-122.4126306,37.7753978
A,-122.4027885,37.7958914
A,-122.4028471,37.79618902
A,-122.4217536,37.75605429
A,-122.422478,37.75601067
A,-122.398822,37.71306778
A,-122.3990886,37.71318822
A,-122.4250848,37.7766093
A,-122.425668,37.77653488
A,-122.4115451,37.74633002
A,-122.4114923,37.74578248
A,-122.4510833,37.76947301
A,-122.4514685,37.76942388
A,-122.4234916,37.75809636
A,-122.423466,37.75782868
A,-122.4253445,37.7775268
A,-122.4258923,37.77745558
A,-122.4368633,37.77606317
A,-122.4095454,37.79942376
A,-122.4100887,37.79936144
A,-122.4006308,37.80055388
A,-122.4010234,37.80050435
A,-122.4051491,37.78838109
A,-122.405179,37.78853566
A,-122.4063496,37.79455349
A,-122.4064065,37.7948471
A,-122.4224267,37.77423645
A,-122.4224584,37.77439177
A,-122.4109244,37.78223298
A,-122.4115665,37.78215113
A,-122.4457072,37.77781018
A,-122.4462708,37.77773771
A,-122.4039961,37.78789346
A,-122.4045126,37.78782759
A,-122.4136977,37.78665598
A,-122.4142461,37.78658601
A,-122.375238,37.73359481
A,-122.375858,37.73394682
A,-122.4780383,37.71963386
A,-122.4780616,37.71915781
A,-122.4387207,37.7767814
A,-122.4392764,37.77671077
A,-122.4214455,37.77770951
A,-122.421477,37.77786322
A,-122.4124126,37.77312341
A,-122.4126124,37.77296587
A,-122.4313104,37.77644738
A,-122.4336991,37.78826514
A,-122.4337633,37.78858381
A,-122.4035167,37.80209308
A,-122.4036484,37.8020765
A,-122.4242266,37.75456761
A,-122.4241754,37.75403338
A,-122.4695709,37.72292774
A,-122.4698713,37.7230458
A,-122.4383593,37.74995696
A,-122.4639055,37.74563658
A,-122.4642509,37.7453653
A,-122.4413832,37.7928155
A,-122.4414458,37.79312415
A,-122.4578011,37.7877093
A,-122.4585562,37.78761309
A,-122.4064648,37.79423798
A,-122.4066369,37.79421609
A,-122.4663841,37.72223315
A,-122.4660419,37.72275888
A,-122.4752972,37.71898557
A,-122.4750743,37.719009
A,-122.4076111,37.79030261
A,-122.4077339,37.7902871
A,-122.4268316,37.77096714
A,-122.4268946,37.77127796
A,-122.4071847,37.76989137
A,-122.40738,37.7697368
A,-122.4661863,37.74473467
A,-122.4661563,37.74450568
A,-122.4101856,37.77573125
A,-122.4103866,37.77557292
A,-122.4505239,37.77114263
A,-122.4504597,37.77082902
A,-122.4497012,37.76458256
A,-122.4496447,37.7643026
A,-122.4543069,37.78815441
A,-122.454857,37.78808434
A,-122.4050731,37.79441333
A,-122.4053621,37.7943774
A,-122.4571632,37.78838568
A,-122.4571046,37.78809559
A,-122.4436994,37.77073306
A,-122.4437617,37.77104364
A,-122.4452073,37.77819935
A,-122.4396601,37.80430248
A,-122.4400775,37.80452762
A,-122.4626225,37.7474752
A,-122.4627601,37.74711074
A,-122.4349397,37.76035176
A,-122.4348907,37.7598185
A,-122.4742772,37.71694273
A,-122.4741836,37.71638181
A,-122.4129975,37.79155311
A,-122.4135463,37.79148291
A,-122.4335539,37.78893727
A,-122.4278385,37.77593843
A,-122.4278701,37.77609412
A,-122.4804218,37.7166097
A,-122.4808747,37.71628089
A,-122.4436239,37.79541367
A,-122.4436865,37.79572318
A,-122.4409457,37.79350426
A,-122.441227,37.79346853
A,-122.4386329,37.77074253
A,-122.439893,37.7769544
A,-122.4399539,37.77726865
A,-122.3949826,37.77953684
A,-122.3951372,37.77941472
A,-122.4004901,37.71194526
A,-122.400203,37.71187797
A,-122.3987049,37.77535538
A,-122.435752,37.76498234
A,-122.43018,37.76881167
A,-122.4482071,37.7639159
A,-122.4481523,37.7636396
A,-122.4359522,37.8046749
A,-122.4365593,37.80459647
A,-122.4896186,37.78705305
A,-122.4898372,37.78665542
A,-122.4164191,37.78344359
A,-122.4169679,37.78337534
A,-122.4478979,37.76236118
A,-122.4403073,37.79455907
A,-122.4405816,37.79452417
A,-122.4214642,37.7606306
A,-122.402686,37.79934246
A,-122.4029636,37.79930651
A,-122.4090727,37.79853422
A,-122.4093495,37.79850086
A,-122.4645385,37.72523409
A,-122.4648782,37.72527499
A,-122.4663329,37.7233428
A,-122.4659897,37.72330188
A,-122.4660828,37.74796442
A,-122.4077815,37.80060913
A,-122.4110853,37.8002021
A,-122.4349299,37.79715491
A,-122.4458851,37.79576084
A,-122.446372,37.79569887
A,-122.4456207,37.74401388
A,-122.4439495,37.74329854
A,-122.3934412,37.77829231
A,-122.464053,37.73612008
A,-122.4642212,37.73591701
A,-122.4118289,37.78858527
A,-122.4118512,37.78869452
A,-122.4136908,37.79775205
A,-122.413711,37.79785263
A,-122.4115765,37.77538037
A,-122.4120958,37.77497076
A,-122.4113768,37.78630694
A,-122.4114402,37.78662143
A,-122.4663034,37.74352989
A,-122.4665755,37.74350838
A,-122.4029567,37.78993638
A,-122.4074908,37.78936056
A,-122.4080368,37.7892912
A,-122.4190032,37.78789262
A,-122.4195535,37.78782274
A,-122.4062299,37.78582978
A,-122.4063083,37.78622067
A,-122.4071418,37.7904732
A,-122.4071641,37.79058169
A,-122.4083002,37.79611336
A,-122.4092373,37.80074986
A,-122.4092971,37.80105839
A,-122.4533441,37.7861821
A,-122.4532938,37.78595032
A,-122.3915685,37.78059215
A,-122.4164525,37.75449737
A,-122.4073455,37.79442678
A,-122.4074092,37.7947195
A,-122.4517904,37.7690637
A,-122.4121996,37.786203
A,-122.4122638,37.78651686
A,-122.440096,37.79490567
A,-122.440159,37.79521738
A,-122.4017229,37.7960179
A,-122.401782,37.79632016
A,-122.467893,37.73103467
A,-122.4681225,37.73027665
A,-122.4639536,37.73842516
A,-122.4635737,37.73820442
A,-122.4639783,37.74834188
A,-122.4641874,37.74807089
A,-122.4310769,37.76652569
A,-122.4296193,37.7512973
A,-122.4007948,37.79148383
A,-122.4686876,37.7327108
A,-122.4687107,37.73227776
A,-122.4639406,37.74659123
A,-122.464299,37.74662338
A,-122.4199184,37.75965035
A,-122.4198738,37.75911569
A,-122.4696322,37.734246
A,-122.4695896,37.73370954
A,-122.4668796,37.73699758
A,-122.4664875,37.73684092
A,-122.4644514,37.73425565
A,-122.4646069,37.73390042
A,-122.4685151,37.73483455
A,-122.4682333,37.73484815
A,-122.438038,37.80446511
A,-122.4380838,37.80469551
A,-122.4252903,37.7674122
A,-122.4252392,37.76687858
A,-122.4456584,37.74561578
A,-122.4460231,37.74560632
A,-122.4084538,37.78860023
A,-122.4085183,37.78891103
A,-122.4103155,37.79773395
A,-122.4103797,37.79805145
A,-122.4125872,37.78775447
A,-122.4073024,37.78842695
A,-122.4078459,37.78835818
A,-122.4651281,37.73944425
A,-122.4649664,37.7392257
A,-122.4187299,37.78092355
A,-122.4187631,37.78107775
A,-122.401777,37.79199519
A,-122.4018121,37.7919907
A,-122.3927147,37.7534519
A,-122.4624253,37.74868496
A,-122.4621005,37.74880118
A,-122.4352706,37.79327331
A,-122.4451917,37.79201419
A,-122.4457395,37.79194446
A,-122.4443905,37.77128216
A,-122.4449568,37.7712101
A,-122.4580034,37.78517044
A,-122.4579571,37.78452044
A,-122.4031374,37.79735995
A,-122.4034006,37.79732716
A,-122.4614592,37.74563751
A,-122.4615492,37.74570952
A,-122.4629283,37.74966087
A,-122.426983,37.78847717
A,-122.4270152,37.78863013
A,-122.4244849,37.77604686
A,-122.4682075,37.72912323
A,-122.4695682,37.73010583
A,-122.4698284,37.73021774
A,-122.4280783,37.7743156
A,-122.4286223,37.77424658
A,-122.3968776,37.7123997
A,-122.3971047,37.71179767
A,-122.415857,37.78542128
A,-122.4160523,37.78539673
A,-122.4332944,37.76639133
A,-122.4332689,37.76612453
A,-122.3997315,37.78643932
A,-122.3999731,37.78624887
A,-122.4163616,37.77328992
A,-122.4166312,37.77305131
A,-122.4672623,37.73314638
A,-122.4675577,37.73315294
A,-122.4707104,37.73316361
A,-122.4710181,37.7331738
A,-122.4173979,37.77403685
A,-122.4715006,37.72679749
A,-122.4713103,37.72679067
A,-122.4142106,37.78085382
A,-122.414757,37.78078459
A,-122.4355884,37.77814013
A,-122.4361364,37.77807134
A,-122.4453964,37.77051686
A,-122.4097959,37.78681851
A,-122.4098288,37.78698194
A,-122.4608656,37.74874085
A,-122.4607465,37.74841248
A,-122.4607603,37.74897666
A,-122.4603717,37.74886937
A,-122.4629302,37.74539693
A,-122.4635397,37.7449188
A,-122.3959708,37.79267501
A,-122.4431832,37.77653497
A,-122.4432461,37.77684777
A,-122.471447,37.72232451
A,-122.4713372,37.72301664
A,-122.4234192,37.77634206
A,-122.4239678,37.77627214
A,-122.4517564,37.7864762
A,-122.4517259,37.78633803
A,-122.4247188,37.7742644
A,-122.4252505,37.77419643
A,-122.4182231,37.80378535
A,-122.4186508,37.7779
A,-122.4191751,37.77783316
A,-122.4137273,37.78123521
A,-122.4137904,37.78154737
A,-122.4150465,37.78776142
A,-122.4151098,37.78807278
A,-122.4507608,37.79010135
A,-122.4507019,37.78980751
A,-122.4255313,37.77288582
A,-122.4255627,37.77304118
A,-122.4893522,37.75927663
A,-122.4053363,37.79723769
A,-122.4053666,37.79738927
A,-122.4782477,37.7186464
A,-122.4784105,37.71861104
A,-122.4784915,37.7177457
A,-122.4783014,37.71760875
A,-122.400723,37.80101501
A,-122.4011157,37.80096526
A,-122.4126454,37.78424
A,-122.4127077,37.78455123
A,-122.4133023,37.78747317
A,-122.4133221,37.78756649
A,-122.4066988,37.78339415
A,-122.4068512,37.78327406
A,-122.407337,37.79608388
A,-122.4073663,37.79623059
A,-122.4563074,37.78969626
A,-122.4568536,37.78962667
A,-122.421963,37.77748575
A,-122.4225121,37.7774157
A,-122.3942901,37.78185473
A,-122.3941854,37.78177113
A,-122.4059711,37.79610354
A,-122.4060918,37.79608865
A,-122.4159334,37.78382291
A,-122.4159965,37.78413397
A,-122.3990957,37.78610231
A,-122.3992265,37.78599889
A,-122.4111995,37.77652985
A,-122.4113967,37.77637369
A,-122.4157967,37.77288194
A,-122.4160441,37.77266713
A,-122.4654942,37.72166925
A,-122.4189043,37.7874143
A,-122.4194558,37.78734527
A,-122.3977826,37.71304457
A,-122.3981434,37.71294484
A,-122.4432927,37.77428517
A,-122.4438426,37.77421539
A,-122.398838,37.78548459
A,-122.4234779,37.77681437
A,-122.4239897,37.77674904
A,-122.4088599,37.77756295
A,-122.4083449,37.77715262
A,-122.4233297,37.75729849
A,-122.4233041,37.75703083
A,-122.4795407,37.71598814
A,-122.4799077,37.71560487
A,-122.4319203,37.77668598
A,-122.4324684,37.77661612
A,-122.4084387,37.7995605
A,-122.4087204,37.79952329
A,-122.3994489,37.80071239
A,-122.3998414,37.80065363
A,-122.4050592,37.78791666
A,-122.4050892,37.78807159
A,-122.4062364,37.79397196
A,-122.4062646,37.79411592
A,-122.4229977,37.77703501
A,-122.4230294,37.77719033
A,-122.4440444,37.77801778
A,-122.444594,37.77795021
A,-122.4508229,37.75695795
A,-122.4290572,37.77084443
A,-122.4296062,37.77077488
A,-122.3967411,37.71026996
A,-122.3967842,37.71015565
A,-122.4126018,37.7867958
A,-122.4128755,37.78676088
A,-122.4894358,37.78585983
A,-122.4894076,37.78547197
A,-122.3765961,37.73436588
A,-122.3990177,37.79457366
A,-122.3990774,37.79486665
A,-122.4370517,37.77699349
A,-122.4376083,37.77692276
A,-122.4213502,37.77724336
A,-122.4213821,37.77739958
A,-122.4134681,37.74622291
A,-122.4134162,37.74568407
A,-122.4074643,37.77703109
A,-122.4076471,37.77688669
A,-122.4118029,37.77360399
A,-122.4120079,37.77344247
A,-122.4310618,37.77520948
A,-122.4311241,37.77551998
A,-122.4032439,37.80212745
A,-122.4243797,37.75616588
A,-122.4243287,37.75563386
A,-122.4392535,37.75178081
A,-122.439968,37.75173737
A,-122.4081118,37.78545334
A,-122.4083834,37.7854189
A,-122.4166046,37.78437401
A,-122.4171496,37.78430297
A,-122.4888243,37.78767606
A,-122.4892386,37.7876136
A,-122.4147764,37.7836506
A,-122.4153234,37.78358122
A,-122.4384362,37.75075397
A,-122.4384105,37.75048818
A,-122.4627439,37.7459498
A,-122.4631686,37.74601601
A,-122.4412613,37.79221358
A,-122.459898,37.74671005
A,-122.4606336,37.74613778
A,-122.4143132,37.80361159
A,-122.4412967,37.80518534
A,-122.441788,37.80545035
A,-122.4390481,37.80283145
A,-122.43949,37.8027758
A,-122.4684471,37.72230407
A,-122.4680894,37.72291528
A,-122.4693199,37.73186435
A,-122.4690268,37.73185454
A,-122.4429724,37.74473995
A,-122.4428199,37.744565
A,-122.4063613,37.797657
A,-122.4098816,37.77597079
A,-122.4099331,37.77593018
A,-122.4345778,37.74884737
A,-122.4353165,37.74880273
A,-122.4508993,37.77299575
A,-122.450837,37.77267976
A,-122.4498833,37.76548491
A,-122.4498205,37.76517372
A,-122.4526618,37.78836393
A,-122.4532093,37.7882942
A,-122.4488826,37.77135222
A,-122.4488192,37.7710396
A,-122.4036794,37.79459144
A,-122.4042318,37.79452035
A,-122.4076437,37.79408801
A,-122.4077674,37.79407228
A,-122.4573405,37.78926331
A,-122.4572812,37.78896954
A,-122.4063504,37.79061959
A,-122.4063821,37.79077334
A,-122.4450176,37.77726341
A,-122.4450806,37.77757303
A,-122.4380258,37.80342083
A,-122.4386343,37.80374909
A,-122.4617035,37.74854097
A,-122.4618851,37.74811628
A,-122.435098,37.76207421
A,-122.4350433,37.76147961
A,-122.4770196,37.72053844
A,-122.4770302,37.72030793
A,-122.4058128,37.78909195
A,-122.4063351,37.78905145
A,-122.4745482,37.71857397
A,-122.4744595,37.71803882
A,-122.4016684,37.79298591
A,-122.4109686,37.78987715
A,-122.4115161,37.78980664
A,-122.4277436,37.77546988
A,-122.4277753,37.7756263
A,-122.4304088,37.78868324
A,-122.4434351,37.79448077
A,-122.4434982,37.79479246
A,-122.4401156,37.79360968
A,-122.44039,37.79357484
A,-122.439707,37.77601986
A,-122.4397696,37.77633
A,-122.4075381,37.79775365
A,-122.3994853,37.77597805
A,-122.4483733,37.76475205
A,-122.4483176,37.76447213
A,-122.4342778,37.80488704
A,-122.4348115,37.80482018
A,-122.4389379,37.79473345
A,-122.4394855,37.79466371
A,-122.4020238,37.79942746
A,-122.4022161,37.79940293
A,-122.4638,37.72504895
A,-122.4639875,37.72513913
A,-122.4673448,37.72346346
A,-122.4670104,37.72342359
A,-122.4625818,37.74654147
A,-122.4623241,37.74633028
A,-122.4070499,37.80070017
A,-122.407311,37.80066723
A,-122.4442988,37.79596273
A,-122.4448486,37.79589277
A,-122.4467484,37.74586654
A,-122.4465492,37.74565172
A,-122.4124625,37.7460679
A,-122.4123899,37.74531471
A,-122.4634223,37.73687558
A,-122.4636536,37.73659937
A,-122.4117644,37.78826915
A,-122.4117855,37.78837259
A,-122.4658738,37.74356384
A,-122.4659526,37.74355762
A,-122.4024061,37.7900063
A,-122.4173609,37.78810357
A,-122.4179069,37.78803303
A,-122.4081249,37.79523127
A,-122.4081829,37.79552562
A,-122.3947819,37.78091075
A,-122.4519169,37.76968611
A,-122.4164828,37.76632695
A,-122.4399052,37.79396101
A,-122.4399691,37.79427749
A,-122.4412924,37.8008101
A,-122.4678134,37.73268261
A,-122.4678119,37.73224867
A,-122.4661989,37.73430539
A,-122.4660337,37.73369574
A,-122.4629361,37.73642701
A,-122.4630432,37.73586349
A,-122.4311535,37.76732501
A,-122.431128,37.76705866
A,-122.4296709,37.75183063
A,-122.400606,37.79055357
A,-122.4006689,37.79086349
A,-122.4687528,37.73426191
A,-122.4687087,37.73370287
A,-122.4697358,37.73567775
A,-122.4697053,37.7352301
A,-122.4679754,37.73728941
A,-122.4676308,37.73720889
A,-122.4644358,37.73488815
A,-122.4644318,37.73476091
A,-122.4673261,37.72994805
A,-122.4676519,37.72943925
A,-122.4693822,37.73479528
A,-122.4690896,37.73480811
A,-122.3993508,37.79423061
A,-122.3997437,37.79418055
A,-122.4073096,37.7953343
A,-122.4073647,37.79562869
A,-122.4192123,37.7807037
A,-122.4197278,37.78063805
A,-122.4099739,37.77668212
A,-122.4094543,37.77627588
A,-122.4082728,37.78766679
A,-122.4083311,37.78797811
A,-122.4188111,37.78696402
A,-122.4193634,37.78689387
A,-122.4057256,37.78862539
A,-122.4062423,37.78856055
A,-122.4186232,37.78042733
A,-122.41866,37.78059834
A,-122.4018895,37.79198079
A,-122.4020372,37.79196191
A,-122.4382612,37.79416512
A,-122.4383258,37.79448415
A,-122.4427252,37.77149618
A,-122.4432747,37.7714252
A,-122.4072904,37.79330487
A,-122.4023106,37.79746505
A,-122.4025924,37.7974289
A,-122.4070795,37.79686555
A,-122.4611365,37.74532412
A,-122.4635852,37.75021155
A,-122.4239302,37.77357091
A,-122.4241152,37.77397966
A,-122.4241511,37.77415601
A,-122.4246379,37.77680245
A,-122.4246717,37.77696914
A,-122.4677965,37.72855162
A,-122.4679153,37.72877032
A,-122.4696044,37.73005146
A,-122.4698679,37.73016462
A,-122.4639212,37.72595088
A,-122.4640619,37.72600384
A,-122.426429,37.77452483
A,-122.4269817,37.77445472
A,-122.4379661,37.77305912
A,-122.4461639,37.8024188
A,-122.4152258,37.78550064
A,-122.4154438,37.78547324
A,-122.4333707,37.76719117
A,-122.4333453,37.76692466
A,-122.4152958,37.77415742
A,-122.4156939,37.77384298
A,-122.3990088,37.78700522
A,-122.3992494,37.7868175
A,-122.4126659,37.77624916
A,-122.413186,37.77584116
A,-122.4038068,37.79799964
A,-122.4038288,37.79810944
A,-122.4672683,37.73304909
A,-122.4675643,37.733059
A,-122.4698326,37.73322469
A,-122.4701347,37.73323469
A,-122.4654627,37.74536942
A,-122.4650653,37.74516448
A,-122.4691847,37.72721571
A,-122.4690678,37.72733926
A,-122.4674657,37.74799964
A,-122.413312,37.78096767
A,-122.4339436,37.77834873
A,-122.4344919,37.77827883
A,-122.4456441,37.77176368
A,-122.4455837,37.77145086
A,-122.4142679,37.74620556
A,-122.4142145,37.74564856
A,-122.4616794,37.74897366
A,-122.4614264,37.74897697
A,-122.4056364,37.78816086
A,-122.4061537,37.7880952
A,-122.4429957,37.77560182
A,-122.443058,37.77591199
A,-122.4459826,37.79040836
A,-122.4134543,37.75200015
A,-122.4134034,37.75146632
A,-122.4223215,37.77648196
A,-122.4229516,37.77448877
A,-122.4234131,37.77443045
A,-122.4135382,37.78029963
A,-122.4136012,37.78061134
A,-122.4148574,37.78682737
A,-122.4149203,37.78713871
A,-122.4899369,37.75738062
A,-122.4178255,37.78485847
A,-122.4178574,37.78501094
A,-122.4184843,37.78811785
A,-122.4185157,37.7882732
A,-122.3991237,37.71058788
A,-122.398837,37.71051966
A,-122.4509287,37.79093579
A,-122.4508742,37.79066549
A,-122.4223483,37.76111324
A,-122.4222973,37.76058015
A,-122.4253736,37.77210448
A,-122.4254368,37.77241747
A,-122.4035946,37.78857922
A,-122.4036215,37.78873494
A,-122.4779708,37.7174559
A,-122.4778406,37.71743154
A,-122.4124607,37.78330978
A,-122.4125219,37.78361928
A,-122.4132382,37.78716189
A,-122.4369353,37.75031186
A,-122.4376601,37.75026713
A,-122.405281,37.78451183
A,-122.4087053,37.79576147
A,-122.4546595,37.78990628
A,-122.4552103,37.78983607
A,-122.3945023,37.78202415
A,-122.4053706,37.79617762
A,-122.4056105,37.79614802
A,-122.4074637,37.79591757
A,-122.4075076,37.79591206
A,-122.4157446,37.78289143
A,-122.4158075,37.78320163
A,-122.4168782,37.78848487
A,-122.4169414,37.78879563
A,-122.3984848,37.78658536
A,-122.3987249,37.78639554
A,-122.4106632,37.77695425
A,-122.4108327,37.77682013
A,-122.4147535,37.77372525
A,-122.4151514,37.773411
A,-122.4340586,37.76661343
A,-122.4347973,37.76656871
A,-122.3980082,37.71402974
A,-122.4416465,37.77449406
A,-122.4421946,37.77442451
A,-122.3760992,37.73470605
A,-122.3762252,37.73447385
A,-122.4218675,37.77701799
A,-122.4224168,37.77694884
A,-122.4098022,37.77273016
A,-122.4099334,37.77262638
A,-122.4339974,37.76201488
A,-122.4339445,37.76148285
A,-122.4293339,37.77224279
A,-122.4234064,37.75810246
A,-122.4233808,37.75783431
A,-122.4784586,37.71711064
A,-122.4788161,37.71674102
A,-122.4302406,37.77690006
A,-122.4308065,37.77682795
A,-122.4078429,37.7996392
A,-122.408,37.79961845
A,-122.4457128,37.79483032
A,-122.4462142,37.79476649
A,-122.4058525,37.80276325
A,-122.4500689,37.76396134
A,-122.3996087,37.80068315
A,-122.3998832,37.80064852
A,-122.4048766,37.78700008
A,-122.4049529,37.7873809
A,-122.4053453,37.78941764
A,-122.4053659,37.78952273
A,-122.4061476,37.79352663
A,-122.4061779,37.79367732
A,-122.4754828,37.7172199
A,-122.4756947,37.71700193
A,-122.4229024,37.77656788
A,-122.4229342,37.77672379
A,-122.4424006,37.77822558
A,-122.4429477,37.77815547
A,-122.3965456,37.71078835
A,-122.3966218,37.71058631
A,-122.4117784,37.78690086
A,-122.4120533,37.78686579
A,-122.4667375,37.74820861
A,-122.3988981,37.79398685
A,-122.3989281,37.79413376
A,-122.4003616,37.8012169
A,-122.4003929,37.80136904
A,-122.4070956,37.77732238
A,-122.4071885,37.77724893
A,-122.4105664,37.77458049
A,-122.4110822,37.774173
A,-122.4140206,37.75196766
A,-122.4139672,37.75143316
A,-122.4309372,37.77458887
A,-122.4099067,37.80129996
A,-122.4104565,37.80123299
A,-122.3752991,37.73457482
A,-122.4370896,37.75191234
A,-122.4378143,37.75186829
A,-122.4064927,37.78565607
A,-122.4071665,37.78557192
A,-122.4151974,37.78455445
A,-122.4156285,37.78449975
A,-122.4877518,37.78748929
A,-122.4880915,37.78752201
A,-122.489738,37.78773613
A,-122.4135934,37.78380065
A,-122.4139114,37.78376032
A,-122.4361022,37.7492914
A,-122.4360787,37.74902474
A,-122.4656885,37.73206215
A,-122.4653254,37.73196233
A,-122.4354345,37.76545657
A,-122.4354091,37.76518956
A,-122.3999505,37.79127299
A,-122.4003411,37.79122321
A,-122.3987457,37.79919321
A,-122.3988081,37.79950919
A,-122.4702021,37.73189388
A,-122.4699075,37.73188402
A,-122.4057385,37.79722559
A,-122.4059763,37.79739033
A,-122.3907778,37.78203911
A,-122.4500711,37.76641547
A,-122.4500086,37.76610579
A,-122.4510168,37.78857342
A,-122.4515656,37.78850354
A,-122.4492529,37.77320565
A,-122.449192,37.77289033
A,-122.4073612,37.79412395
A,-122.4074406,37.79411385
A,-122.4276731,37.76372042
A,-122.4574382,37.78974663
A,-122.4574191,37.78965186
A,-122.437156,37.80295156
A,-122.4619969,37.74983571
A,-122.4619813,37.74940669
A,-122.4664764,37.7456261
A,-122.4672318,37.74556585
A,-122.4387717,37.80547087
A,-122.4393684,37.80578663
A,-122.4316359,37.78918119
A,-122.4061859,37.79241416
A,-122.4050239,37.79062937
